10,847797979604378
10,866786121279581
10,863869285680256
11,473225110968164
11,51683202165865
11,887363541873487
12,571631917864757
12,39758168063542
13,11319523688539
13,161840422563646
12,491302881033603
13,050949413161932
13,089310176333107
12,74774480448732
13,035471418155913
12,476961756091661
12,73017675773884
12,43176624556196
12,652883034506928
12,630436287695884
12,549349850934611
12,475632387653935
12,668710765385983
12,942130784542908
12,906665288952905
12,691484524626642
12,710986205489913
12,521685928479354
12,777593130129663
12,934015900395352
12,566109883635882
12,522540659252327
12,614177390440029
12,44390490959266
12,801372900891291
12,640093283135801
12,46827601224225
12,628878086939151
12,532515302390111
12,655840231777422
12,660862785718502
12,653060130874193
12,560584092352286
12,551450748880105
12,84490039592567
12,401782443574847
12,8750899373203
12,78075881946974
12,683164947301913
12,493451390454128
12,398231512786325
12,42877067739927
12,680815719614877
12,696080437526238
12,529034642083257
12,763569912728101
12,891936990148162
12,414320819268811
12,514190542141522
12,839404439396843
