32,08698773524044
31,165197270965752
31,15978993343475
32,13879786597736
31,38353193359829
31,98820147532778
32,192586799131846
31,10769670453421
32,19886630874658
32,38634287318107
31,279350515905364
32,337269417709045
32,46137762972288
31,820163160331315
32,431165666991696
31,287316541069874
31,832865895116253
31,196694011734795
31,685256737438753
31,64262329430707
31,466153772424537
31,302399005559444
31,746797280761008
32,383204528981665
32,30980475528375
31,81424943244426
31,86440181859402
31,420931329686727
32,03073901606676
32,40840082653644
31,532191116790493
31,429159497540272
31,65172260506951
31,241175210647004
32,110453968396136
31,720426215987818
31,302293844222977
31,6964616891597
31,46129505430951
31,765864386092083
31,779796177105606
31,76198904287733
31,53424204140666
31,512450324636895
32,242984206791476
31,141189374955296
32,32223132880081
32,08845680197451
31,84573400745545
31,371385994834405
31,13283898724778
31,209666705849596
31,84399274315858
31,883380013753126
31,46304505833182
32,05562673299183
32,38112521464303
31,174090068869717
31,427123069573017
32,251880404797355
31,75782420806489
31,26226211769578
31,956174248617618
31,968729315693388
32,00641368947642
32,11557412538278
31,284893016604762
31,69197528637858
31,61917337681145
31,27462411512676
31,076118514348323
32,30880834228695
32,30663206958309
31,457496906576694
32,102713376310234
32,40782242017072
31,309909182192232
32,041617592745375
32,23869638363248
32,285985164029206
31,917309336180807
31,15734757411269
32,31759933606833
31,261558954918236
31,066979994240413
31,694632476659585
31,332971752436645
31,094337616927415
31,711999619617334
31,55852589638584
