32,816224758783235
32,62780549232604
32,61990914443097
34,238142783279905
34,360361797606735
35,334516770296396
37,238676543974755
36,70763287423263
38,23804637361353
38,45250312851634
36,936504622727504
38,31446794012142
38,44609688270123
37,607314331425385
38,35849901045002
36,925433770124364
37,58932401802694
36,81025267390043
37,39515280675092
37,338501556973604
37,12495474200397
36,9295580562363
37,446310079454946
38,18000421153437
38,08720663494938
37,51114882067497
37,56450713749076
37,0559355667819
37,74541933351878
38,16766252549515
37,176513920884766
37,05922795682198
37,30668047238403
36,84724474816941
37,81255410024506
37,37722485488535
36,91321689828692
37,347174595222704
37,08687487179293
37,42019428679325
37,43382734365519
37,412782911724996
37,16286031997138
37,138185731126875
37,931381700768604
36,733639615335804
38,012968516624696
37,757974002189236
37,49416415814997
36,98138935535445
36,7240320499104
36,806561159342884
37,48767359661526
37,528877669595296
37,07745732890172
37,71112620233982
38,0578755522589
36,767470321427474
37,037250116339706
37,91569529084948
37,38851032362182
36,860775557462986
37,59786254754421
37,610334351107014
37,64946097279912
37,76428783202762
36,883821690316125
37,31431637034595
37,23683599192231
36,872430339257775
36,662733450632615
37,96296026867741
37,959746143069154
37,06442966241968
37,74333019827654
38,06358047922476
36,908470380878484
37,677069023657026
37,8833843099806
37,932284486643
37,544889796212566
36,74780307503573
37,963252544719694
36,8568150008523
36,65307887754233
37,309588451325354
36,931160193360625
36,681664607506676
37,326764131557276
37,16622883137429
36,67199941906204
37,27953151361008
36,84367426086654
37,72598942066301
37,69590148527575
37,33820861660766
37,03776910390883
37,23643790101697
38,017891661638835
38,05650183984166
36,728719129871834
37,631761312285114
37,818029338353725
37,805932006076375
37,62233993277673
37,81607927036927
36,939749421624185
37,14164920041749
37,702724208562174
37,16552781793783
37,29883380396454
36,74390758404545
37,05396935387666
37,581371884691514
37,72395727828633
36,85060535376771
38,089264607549254
37,33512517655017
37,74091026728814
38,01152656506957
37,97299594893215
37,34661827867866
37,70008277226729
37,478778235401165
37,30657065056481
38,03774689493286
36,90151440233606
37,65959429456335
38,06105888695288
37,15218929699667
36,710117047727145
37,59181194442189
37,11269884156515
37,31032788427829
37,81921996035045
37,02674147638545
36,70508730152284
36,9440448594426
37,4692584752223
37,67320917689899
36,82831480978274
37,64713186423954
37,325517279477836
37,676648337688256
36,820373845817095
37,50317840654661
37,30042101623059
37,0884211310354
37,01172191882617
36,85193901242915
36,98419915712301
37,96019500830951
37,144190707664706
37,266536736969364
37,8032264032974
37,71542082989172
37,603709370363994
37,3468170289209
37,732565232714244
36,74243151191413
37,87633678684883
36,82004873297247
37,571734901176185
37,754536365208494
37,108253691963526
37,76959301138348
37,49536274635044
37,287249172088345
36,921043828449584
37,35689207689797
36,681572239545275
36,904579103494854
36,79748886614726
37,130426618373605
36,895493008720294
37,5911424848328
37,411099755453165
37,01956934763873
37,48317977777558
37,13893771609742
