16,946186092661804
16,33801119942557
16,334082934890382
16,967037328900272
16,477289701402864
16,863021089040302
16,99006521379993
16,299453969253392
16,98715882280412
17,101607975858567
17,160554752516127
18,019631369608863
18,74742958346704
18,29238567204142
18,73206914481031
17,871610393788988
18,25666157410705
17,801546390598954
18,135151122385867
18,099719079975817
17,976749700851446
17,865714039098144
18,152792286388596
18,557535155993776
18,50270357931421
18,18281984063661
18,210433091627866
17,93096974090283
18,30600083228423
18,53389149763237
17,99459674947237
17,930524998187533
18,063646608351444
17,815445821185374
18,334420823528937
18,09965268552784
17,850296028558343
18,082412675743576
17,942750546680916
18,120435711838848
18,12722174758877
18,115546794393282
17,982119992734322
17,968732570357435
18,389792979709085
17,753579091836407
18,431878410696633
18,296204840661836
18,15609853645282
17,884508604403354
17,748335398446162
17,791911257093613
18,151472034232718
18,172949710964
17,934624203376693
18,268489144308848
18,4508612797286
17,771053873763435
17,913002529582943
18,374996549105745
