42,864533094414625
42,683520387198996
42,673315764116985
44,42885983404203
44,37584855385064
45,45773431210442
44,877143515727035
43,88837778335598
45,8450868767593
45,05996987844129
44,19655903313963
46,10412355955468
45,13077195101116
45,1726084670586
45,10226423436948
44,231718636188056
45,261268853602814
43,937428686828845
44,98270369858595
44,90224668709872
44,542250488653345
44,23044716253526
44,978402887516765
46,00742230977035
44,98774924859612
45,060021354048374
45,153380283031694
44,149016857301035
45,432409927883405
45,08078355048058
44,62053442980769
44,4453038669282
44,80889284043505
44,10529853833664
45,51635936303953
44,43161734341552
44,19918937464619
44,84867255768985
44,451272240250425
44,923518486781944
44,92798955338845
44,884298166273375
44,52415684949408
44,48229154016054
45,55400300169006
43,88505504690057
45,67115335301898
44,77888745473313
44,991274610936706
44,27884777908589
43,91459137729579
44,0276903720441
44,95842000603756
45,00404079882456
44,38645795535191
45,22740230042824
45,0550465461686
43,968447390696774
44,33417484786494
45,50690396113253
44,46690572803942
44,094240833305776
45,09501813364961
45,1021779597961
45,145128634246866
44,804475099557216
44,123898712360045
44,70694464310469
44,59703429804395
44,10717755828279
43,828195889592116
45,53570867600018
44,984755532969224
44,356411677394675
45,261051067914
45,08023777181256
44,15451253115265
45,18556256021899
44,92065207493935
45,529083998696805
44,61739435671096
43,94425173770035
45,60919518266197
43,99863462160064
43,81548521241581
44,72128268665846
44,196792106058
43,85444111453808
44,72841921916119
44,506970277688964
